id,hostname,model,exist in CA Spectrum
600643255113810859,SZXSNSW04-3A-IDF,Aruba-JL260A,False
600700348835252016,HP-3800-24G-PoEP-2SFPP,"HP J9573A 3800-24G-PoE+-2SFP+ Switch, revision KA.",False
600730579065374308,YHMBFP01.marriott.com,C11118PLteEA,True
600863055210890434,marrio-mucnomi2sg-1023427,891,True
601051764646059702,LGKXRS52.Marriott.com,C2960S,False
601055431434353200,AZODEP01.marriott.com,C899G-LTE-NA-K9,True
601901515943187062,CAISISW45.Marriott.com,cat29xxStack,False
601973914242828534,AUSAPS01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
602517262047048646,FAOPLP01,1921k9,True
602749475294735110,SHAALSW03-06-IDF,J9779A,False
602911921010790353,DENRZLPSW05,Aruba JL320A,False
603476363655455962,HETSIP01,1921k9,True
603606740996915849,TULTSS01,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",False
603735943150087989,unknown,,False
603760725594641690,TUSWCS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
604009658148376058,YQBEPP01,1921k9,True
604089875060028001,SACSNS03,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
604402624522423882,BAHRZSWA-SVR01,Aruba JL262A,False
604472896274866569,KULPGS45,Aruba JL678A,False
605146531662362704,IXGFIP01.marriott.com,C899G-LTE-NA-K9,True
605432116575972516,DXBJWS11,"HP J9148A 2910al-48G-PoE Switch, revision W.15.14.",False
606141881987595499,TYOWYP01.marriott.com,C11118PLteEA,True
606258913616663676,DALDHSW-03-IRD,NJ50005GPoEPlusWalljack,False
606522506770820194,OKCMOP01.marriott.com,891,True
606893476081908081,HGHAJSW03-04,J9776A,False
606922734559549983,SANLJS03,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",False
606980116403406348,unknown,,False
607337835303969099,unknown,,False
607968401738188609,STLFNS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
608225191807573673,INCSISW04-8F-IDF-SW,"HP J9773A 2530-24G-PoEP Switch, revision YA.16.04.",False
608484998815526936,XIYWHSW04-11-R1103,J9774A,False
608491755139307089,DACBRS09,"HP J9780A 2530-8-PoEP Switch, revision YB.16.10.00",False
608679114014586197,HNLOWS01,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",False
608706313871864600,unknown,,False
608810811668676597,XIYWHSW01B-1F-IDF,J9773A,False
609572843326384065,DXBHRS13,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
609746587585244905,unknown,,False
610226628910929335,FSDSSP01.marriott.com,C891FK9,True
610372021872775970,TUSORP01.marriott.com,C899G-LTE-NA-K9,True
610505843383379964,SLCRJS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
610522090262945677,XIYWHSW21-06-R625,J9774A,False
610778302253480460,CHIDGSW03,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",False
611086659487138075,unknown,,False
611105475577335857,unknown,,False
611170982783327610,HKGKWP01.marriott.com,891,True
611219377952126117,SHAMPSW03-2M-MDF,J9776A,False
611448582463776566,unknown,,False
611590290626421076,ZISSIS43.Marriott.com,catalyst296048TT,False
611818365498627375,BOGAKP01.marriott.com,891,True
611850100817059921,TAOFPS40,s7502e,False
611952251961773829,OSAXRS007.Marriott.com,catalyst296024PC,False
611981514054580473,YYCBVSW01-08-IDF3.singledigits.net,cat29xxStack,False
612257030609853276,HKTFPP01.marriott.com,C11118PLteEA,True
612276129265237740,m35-Exhvv,,False
612533925262722393,DTWCFS03,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
612547586268966623,KWICYS14,"HP J9726A 2920-24G Switch, revision WB.16.10.0016,",False
612632393650207367,MSPDDS04,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
612895582304986013,SYXFPS07,"HP J9626A 2620-48 Switch, revision RA.16.04.0016, ",False
613479811716033175,DFWDTS05,"HP J8697A Switch 5406zl, revision K.16.02.0030, RO",False
613559159786107674,SGNSIS41.Marriott.com,catalyst296024TT,False
613713286490710589,HFESIS48,,False
614795370046939803,SLCXRSW6,Aruba JL262A,False
615678956540459617,AUSJWS09,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
615778118999145961,FRADTS60,"HP J9091A Switch 8212zl, revision K.15.18.0021, RO",False
615859051236469501,AUHMCS11,"HP J9311A Switch 3500yl-48G-PoE+, revision K.16.02",False
616512776853986550,MQPKGS02,"HP J9575A 3800-24G-2SFP+ Switch, revision KA.16.04",False
616769603472274519,XIYWHSW15-22-R2216,J9774A,False
617200316027438815,SHALUSW02-11-IDF,catalyst296024PCS,False
617568673872606808,unknown,,False
617620890095702685,MCICVS01,Aruba - JL724A 6200F 48G 4SFP+ Swch,False
617877828929392899,TYOETSW08-31-FrontDeskB,J9774A,False
618862072716358345,TPEBES51.Marriott.com,WsC2960P24TcS,False
619159259353246011,HGHJXSW02-17-IDF,Aruba-JL261A,False
619311892263256518,unknown,,False
619369406438848338,SHAHLP01,899GLTELAK9,True
619629354870834993,DXBHRS04,"HP J9729A 2920-48G-POE+ Switch, revision WB.16.10.",False
619818493438203756,OSA40P01.marriott.com,C11118PLteEA,True
619911524992976161,KWEBRSW04-03,J9087A,False
620085104060788764,unknown,,False
620124036442632983,PHXFTS03,"HP JL070A 2530-8-PoEP Switch, revision YB.16.10.00",False
620228158088403105,unknown,,False
620283993869176584,unknown,,False
620314485903386363,TPETWS43,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
620861062123608595,NANSIS22,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
620897734016445087,MOWXRS07.Marriott.com,C2960S,False
620925550270795434,CANSPP01.marriott.com,899GLTELAK9,True
620931214398243770,XIYWHSW05-06-R606,J9774A,False
621734062780282835,FRABRP01.marriott.com,C11118PLteEA,True
622000416079618269,TYO94SW04-02-MDF,Aruba JL322A,True
622071457128979968,PNQDMS50,"HP J9779A 2530-24-PoEP Switch, revision YB.16.10.0",False
622288670970677431,TYOETSW03-33-EPS2G,J9772A,False
622654394658478850,IXBCYP01.marriott.com,C899G-LTE-NA-K9,True
622684088518526665,unknown,,False
623120066610294763,AUHMCS29,"HP J9311A Switch 3500yl-48G-PoE+, revision K.16.02",False
623533759635996860,XIYSSSW05-02-IDFB,"HP J9776A 2530-24G Switch, revision YA.16.10.0009,",False
624396543590593770,unknown,,False
625433177526473445,XIYSSSW02-20-IDFG,"HP J9772A 2530-48G-PoEP Switch, revision YA.16.10.",False
625837578164754028,FTCCOS01-CR-01,"ProCurve J4899B Switch 2650, revision H.10.119, RO",False
625870784061823438,MOWXRS08.Marriott.com,C2960S,False
626040626724489982,DENWRP01.marriott.com,C11118PLteEA,True
626088298814338538,DALSFP01.marriott.com,C11118PLteEA,True
626528349422926168,m35-GDuEU,,False
626559590728319798,SINDTS07,"ProCurve J4900B Switch 2626, revision H.10.119, RO",False
626577810139641533,SATCRP01.marriott.com,C899G-LTE-NA-K9,True
626799898825849466,DALGTSW_Banq_Office.Marriott.com,catwsC3560CX8pcS,False
627029581933290142,unknown,,False
627121232758588588,DPSLCS42,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
627814106312726598,unknown,,False
627845995900619839,BKKQPS13,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
627856991570075027,BOIRDP01.marriott.com,C899G-LTE-NA-K9,True
628003532149775197,unknown,,False
628324015635597673,LFKCYP01.marriott.com,C899G-LTE-NA-K9,True
628474846131849182,JEDMD63,Aruba JL320A,False
628751414516123247,AUHWHSW11,Aruba JL261A,False
629243581669144442,unknown,,False
629530040377744995,DTWDIS03,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
629532917016103214,COUTSS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
630431219913649870,BOM54S01,"ProCurve J4899B Switch 2650, revision H.10.119, RO",True
631377999655774664,unknown,,False
632256294388705184,KULALS42,"ProCurve J9279A Switch 2510G-24, revision Y.11.52,",False
632503310291092539,NNGLCSW03-74-IDF,J9773A,False
632508172271254463,CHISNP01.marriott.com,C11118PLteEA,True
632515668276398016,BLRWFS12,"HP J9623A 2620-24 Switch, revision RA.16.04.0023, ",False
632871545889493606,IAGMCP01.marriott.com,C1161X8PLteP,True
634712763931717455,INCSISW02-3F-IDF-SE,"HP J9773A 2530-24G-PoEP Switch, revision YA.16.04.",False
634793722134390853,unknown,,False
634797142015705032,SELFGSW03-09-IDF,C2960X,False
634923950201313018,TNAHUS46,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
635042953976647514,DALXSP01.marriott.com,C800,True
635060020837446291,WAWSI49,"ProCurve J9279A Switch 2510G-24, revision Y.11.52,",False
635279873834925553,TSNTJP01.marriott.com,891,True
635755331539278777,marrio-muccymi1-7349773.marriott.com,C881K9,True
635805687560433920,unknown,,False
635899334575078077,SNAAKP01.marriott.com,C899G-LTE-NA-K9,True
636254529991814798,CCUWIP01,1921k9,True
636286253486100721,ADMSHS01,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",False
636872282986627085,GRBFIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
636896535853705967,INDFDP01.marriott.com,C899G-LTE-NA-K9,True
637597172210472802,DENGRSWCORE2-Admin,N77-C7702,False
637878217165423011,CGNMCS75,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
638144583938170419,BLRALS04,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
638722336643046250,SHAFPSW01-03-MDF-A3-CORE,J9850A,False
639443214142411957,SGUFIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
639540018694791342,CGOGSS44,"HP J9626A 2620-48 Switch, revision RA.16.04.0023, ",False
639976324140718475,JEDFOS02,Aruba JL322A,False
640012559425859653,CYSSWS086,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
640604708469919902,XIYWHSW12-12-R1216,J9774A,False
641325857759365035,AUHGW55,"HP J9148A 2910al-48G-PoE Switch, revision W.15.14.",False
641717386737630227,unknown,,False
641905146053421203,DPSWIS51,"HP J9625A 2620-24-PoEP Switch, revision RA.16.04.0",False
642637822417504179,CGOJWP01.marriott.com,891,True
642847107572578973,NPBSTS083,"HP J9726A 2920-24G Switch, revision WB.16.10.0016,",False
643912705729373796,TPEBES60.Marriott.com,WsC2960P24TcS,False
644587559389200093,SATCLP01.marriott.com,C899G-LTE-NA-K9,True
644699675125291294,JEDSM46,"HP 2920 Switch Stack, revision WB.16.10.0016, ROM ",False
644772904677771938,SYXPSS11,"HP J9626A 2620-48 Switch, revision RA.16.04.0023, ",False
645497101417944752,BOMXRS56.Marriott.com,C2960S,False
646041027508698335,DTWDWP01.marriott.com,C11118PLteEA,True
646459954478122941,BDOFPS01.Marriott.com,cat385024,False
646684854155720852,IYKSHS01,"HP J4813A ProCurve Switch 2524, revision F.05.50, ",False
646954813323650101,unknown,,False
647268786050013767,HOUTOSW01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
648396321541364688,unknown,,False
648607560788178324,XMNBRSW04-03-IDFC,,False
648873881557121198,CHISZSW01,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",True
649242211989229165,unknown,,False
649419614278852737,SANMVSW04-01-PURCHASING,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
649438027203444901,TYOWYSW02-22-EPSG,Aruba JL261A,False
649583725062710215,HLNRIP01.marriott.com,891,True
649944565053727874,BKKWBP01,1921k9,True
649951127643445732,DLCLCS45,"HP J9626A 2620-48 Switch, revision RA.16.04.0023, ",False
650227520409549514,JNBMIS02,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
651412112548429795,MKEGFP01.marriott.com,C800,True
651439070857513640,DOHSQS13,Aruba JL558A,False
651566911387797449,SZXBAS189,"HP J9775A 2530-48G Switch, revision YA.16.10.0009,",False
653866610109457893,unknown,,False
