id,hostname,model,exist in Netmri
0x11df5da,PAROAP01.marriott.com,Rtr_Cisco,False
0x130f5f8,DXBDJP01.marriott.com,Rtr_Cisco,False
0x11db5d6,GBRFIP01.marriott.com,GnSNMPDev,False
0x13335e0,RJLLOP01.marriott.com,GnSNMPDev,False
0x13235e6,SNA65S02_61,SwCiscoIOS,False
0x11fb5c9,KTMMCP01.marriott.com,GnSNMPDev,False
0x120b5fc,ALBCOP01.marriott.com,Rtr_Cisco,False
0x11ef5c0,MLUWMP01.marriott.com,GnSNMPDev,False
0x12135c1,OSAXRP01,Rtr_Cisco,False
0x104b5e6,New_MCNCCF18,CheckpointFirewall,False
0x13135d3,MSPSGP01.marriott.com,Rtr_Cisco,False
0x101b5e2,HYNMCP01.marriott.com,GnSNMPDev,False
0x12175cf,LITRNP01.marriott.com,Rtr_Cisco,False
0x11d75e4,LGAAPP01.marriott.com,Rtr_Cisco,False
0x12035dc,TWFTWP01.marriott.com,GnSNMPDev,True
0x122f5df,TYOYSP01.marriott.com,GnSNMPDev,True
0x11f35e0,BRLFIP01.marriott.com,GnSNMPDev,False
0x133b436,iad13vmfsemm1,ForeScoutCounterACT,False
0x11f3418,EWBBWP01.marriott.com,GnSNMPDev,False
0x11d7415,PSMEXP01.marriott.com,GnSNMPDev,False
0x120742a,BNAWEP01.marriott.com,GnSNMPDev,False
0x104b40b,HDQIMTSTZ3LB08.marriott.com,F5BigIPDev,False
0x131b425,DSMRKP01.marriott.com,Rtr_Cisco,True
0x11c3408,MCOLLP01.marriott.com,GnSNMPDev,False
0x120f435,FLLMCP01.marriott.com,Rtr_Cisco,False
0x11c3409,MCOUSP01.marriott.com,GnSNMPDev,False
0x11c340a,MCOTSP01.marriott.com,GnSNMPDev,False
0x12d343b,VBOFFP01.marriott.com,Rtr_Cisco,False
0x1323424,SIN65S02,HPProCurve,False
0x1323425,SIN65S03,HPProCurve,False
0x11c3404,MCOCMP01.marriott.com,GnSNMPDev,False
0x11db405,GRRTSP01.marriott.com,GnSNMPDev,False
0x11ff406,HOUPLP01.marriott.com,Rtr_Cisco,False
0x11c3405,MCOCEP01.marriott.com,GnSNMPDev,False
0x11ff405,HOUCPP01.marriott.com,GnSNMPDev,False
0x11c3406,MCOLYP01.marriott.com,GnSNMPDev,False
0x11c3407,MCOWCP01.marriott.com,GnSNMPDev,False
0x121343a,BDLWLP01.marriott.com,Rtr_Cisco,False
0x11c3400,MCOLMP01.marriott.com,GnSNMPDev,False
0x11c3401,MCOSGP01.marriott.com,GnSNMPDev,False
0x11c3402,MCOMLP01.marriott.com,GnSNMPDev,False
0x133342c,LAXSDP01.marriott.com,GnSNMPDev,False
0x11c3403,MCOOIP01.marriott.com,GnSNMPDev,False
0x122b43d,CHSCHP01.marriott.com,Rtr_Cisco,False
0x104b424,HDQIMTSTZ3LB07.marriott.com,F5BigIPDev,False
0x120f405,FLLLDP01.marriott.com,GnSNMPDev,False
0x12bf403,BRCSIP01.marriott.com,Rtr_Cisco,False
0x121740f,LYHRIP01.marriott.com,GnSNMPDev,False
0x11fb431,KWESIP01,Rtr_Cisco,True
0x121340f,BDLSIP01,Rtr_Cisco,False
0x11fb430,KWEBRP01.marriott.com,Rtr_Cisco,False
0x1313406,DIKTSP01.marriott.com,Rtr_Cisco,False
0x11ef427,OKCYKP01.marriott.com,GnSNMPDev,False
0x132340b,SIN65S01,HPProCurve,False
0x104b43d,HDQIMPRDZ2LB04.marriott.com,F5BigIPDev,False
0x107743a,EWBRSTS01.marriott.com,Rtr_Cisco,False
0x12db413,CIDCIP01.marriott.com,Rtr_Cisco,False
0x11ef45d,MODTLP01.marriott.com,GnSNMPDev,False
0x1207463,RDUNWP01.marriott.com,GnSNMPDev,False
0x120f464,FLLMMP01.marriott.com,GnSNMPDev,False
0x1217464,LYHCYP01.marriott.com,GnSNMPDev,False
0x122746f,SZXTXP01.marriott.com,GnSNMPDev,False
0x11db452,JHGSIP01,Rtr_Cisco,False
0x11f344f,SOSSMP01.marriott.com,GnSNMPDev,False
0x104b454,HDQIMPRDZ3LB05.marriott.com,F5BigIPDev,False
0x101b450,XIYERP01.marriott.com,GnSNMPDev,False
0x133b462,iad13vmmfsapp2,ForeScoutCounterACT,False
0x101b453,CAIMNP01.marriott.com,GnSNMPDev,False
0x1213472,BDLFIP01.marriott.com,GnSNMPDev,False
0x11d744b,CHADLP01.marriott.com,GnSNMPDev,False
0x131b467,SBNCBP01.marriott.com,Rtr_Cisco,True
0x132346b,SIN65S04,HPProCurve,False
0x132346c,SIN65S06,HPProCurve,False
0x132346d,SIN65S08,HPProCurve,False
0x133b453,iad13vmfsapp1,ForeScoutCounterACT,False
0x1217440,LYHSHP01.marriott.com,Rtr_Cisco,False
0x130b455,MEXRCS02.marriott.com,SwCiscoIOS,False
0x11db47b,GRRSHP01.marriott.com,Rtr_Cisco,False
0x1313459,CMHDFP01.marriott.com,Rtr_Cisco,False
0x104b46d,HDQASPRDZ2LB03.marriott.com,F5BigIPDev,False
0x129b444,WCOSWP01.marriott.com,Rtr_Cisco,False
0x101b46f,VVIMCP01.marriott.com,GnSNMPDev,False
0x133b445,iad13vmmfsapp3,ForeScoutCounterACT,False
0x130f447,PHFELP01,Rtr_Cisco,False
0x12db457,DENDEP01.marriott.com,Rtr_Cisco,False
0x11fb460,PHXGYP01.marriott.com,Rtr_Cisco,False
0x104b484,HDQDLPRDGTM01.marriott.com,F5BigIPDev,False
0x11ef497,CHITPP01.marriott.com,GnSNMPDev,False
0x11ff48f,SJCMOP01.marriott.com,GnSNMPDev,False
0x13134a6,CMHCDP01.marriott.com,Rtr_Cisco,False
0x104b493,HDQDLPRDZ2LB04.marriott.com,F5BigIPDev,False
0x11fb485,PHXYRP01.marriott.com,Rtr_Cisco,False
0x131b4aa,PITWIP01,Rtr_Cisco,False
0x120f4bc,ATLPNP01,Rtr_Cisco,False
0x12034bc,PITTWP01.marriott.com,GnSNMPDev,False
0x11f3482,EWRDEP01.marriott.com,GnSNMPDev,False
0x11d7483,FLLCCP01.marriott.com,Rtr_Cisco,False
0x101b4a3,SZXWTP01.marriott.com,GnSNMPDev,False
0x101b4a2,ZUHMCP01.marriott.com,GnSNMPDev,False
0x132f497,CTSFMP01.marriott.com,GnSNMPDev,False
0x133b496,RICSCP01.marriott.com,GnSNMPDev,False
0x12d348a,JAXRVP01.marriott.com,Rtr_Cisco,False
0x11f34b4,ADMSHP01.marriott.com,GnSNMPDev,False
0x122b489,CHSCSP01.marriott.com,GnSNMPDev,False
0x104b4aa,HDQDLPRDZ3LB05.marriott.com,F5BigIPDev,False
0x11ff4a9,SJCMHP01.marriott.com,GnSNMPDev,False
0x12db49a,EDIOXP01.marriott.com,Rtr_Cisco,True
0x130f488,SWFFGP01.marriott.com,Rtr_Cisco,False
0x1207499,RDURLP01.marriott.com,Rtr_Cisco,False
0x101b4bb,BLRGTP01.marriott.com,GnSNMPDev,True
0x121749c,SDFSDP01.marriott.com,Rtr_Cisco,False
0x12374e3,MYRSIP01,Rtr_Cisco,False
0x131b4f1,PITDFP01.marriott.com,Rtr_Cisco,False
0x11d34dd,ORFAKP01.marriott.com,GnSNMPDev,False
0x11d34de,ORFWIP01,GnSNMPDev,False
0x12374e7,PNSOBP01.marriott.com,GnSNMPDev,False
0x11d34d9,ORFVOP01.marriott.com,Rtr_Cisco,False
0x12374e6,RWICYP01.marriott.com,GnSNMPDev,False
0x11d34d8,ORFVSP01,Rtr_Cisco,False
0x11d34db,ORFBOP01.marriott.com,Rtr_Cisco,False
0x12374e5,SAVDTP01.marriott.com,GnSNMPDev,False
0x11e74d8,IERFIP01.marriott.com,GnSNMPDev,False
0x104b4c3,HDQASPRDZ3LB06.marriott.com,F5BigIPDev,False
0x11d34da,ORFFPP01,Rtr_Cisco,False
0x11e74d6,INTWSP01.marriott.com,GnSNMPDev,False
0x13134f8,LASRHP01.marriott.com,Rtr_Cisco,False
0x11e74d7,ILMCBP01.marriott.com,GnSNMPDev,False
0x117b4de,ZPZDEP01,Rtr_Cisco,False
0x117b4dd,marrio-fradtmi2sg-1027715.pipngw.mci.com,Rtr_Cisco,False
0x11e74d4,ILMCYP01.marriott.com,GnSNMPDev,False
0x11e74d5,INTDWP01.marriott.com,GnSNMPDev,False
0x12374e8,MYRRMP01.marriott.com,GnSNMPDev,False
0x117b4dc,marrio-milbgmi1-3030205,Rtr_Cisco,False
0x11e74d2,ILMRIP01.marriott.com,Rtr_Cisco,False
0x117b4da,marrio-amsrdmi1-2727427,Rtr_Cisco,False
0x11e74d3,HSVWEP01.marriott.com,Rtr_Cisco,False
0x117b4d9,marrio-parvdmi1-13497783,Rtr_Cisco,False
0x11d74d3,MSPTGP01.marriott.com,GnSNMPDev,False
0x133b4fc,RDUTXP01.marriott.com,Rtr_Cisco,False
0x101b4d1,SLCRCSIP02.marriott.com,Rtr_Cisco,False
0x11f34ce,ADMCYP01.marriott.com,GnSNMPDev,False
0x120f4f5,MCOSEP01,Rtr_Cisco,False
0x104b4dc,HDQIMTSTZ2LB03.marriott.com,F5BigIPDev,False
0x122b4f9,CHSMNP01.marriott.com,GnSNMPDev,False
0x12374ff,RSWNPP01.marriott.com,GnSNMPDev,False
0x117b4f7,marrio-parcfmi1-3577679e001,Rtr_Cisco,False
0x11ef4ff,TUNSIP01,Rtr_Cisco,False
0x117b4f6,marrio-parstmi1-3350189,Rtr_Cisco,False
0x122b4c3,CHSFNP01.marriott.com,GnSNMPDev,False
0x11eb4ff,XIYWIP01,Rtr_Cisco,False
0x117b4f5,marrio-parspmi1-3366483,Rtr_Cisco,False
0x12af4c8,ATLAHP01,GnSNMPDev,False
0x133b4d1,RSTOCP01.marriott.com,GnSNMPDev,False
0x13234d1,SNA6001-CORE.Marriott.com,SwCiscoIOS,False
0x117b4f3,marrio-zrhbrmi2sg-1850699,Rtr_Cisco,False
0x12274c6,BNACLP01.marriott.com,Rtr_Cisco,False
0x11ff4fb,BOSPBP01.marriott.com,Rtr_Cisco,False
0x117b4f2,marrio-bermcmi1-7965423.marriott.com,Rtr_Cisco,False
0x117b4f1,marrio-mcmcdmi2sg-1198583.pipngw.mci.com,Rtr_Cisco,False
0x12274c5,BNACCP01.marriott.com,GnSNMPDev,False
0x117b4f0,marrio-bermcmi2sg-1719819,Rtr_Cisco,False
0x129b4c1,LCYAPP01.marriott.com,Rtr_Cisco,False
0x117b4ff,marrio-amsntmi1-2568429,Rtr_Cisco,False
0x12074c8,RDUDRP01.marriott.com,GnSNMPDev,False
0x117b4fe,marrio-pardtmi1-3350201,Rtr_Cisco,False
0x117b4fd,marrio-mucrimi2sg-1850701,Rtr_Cisco,True
0x117b4fb,MUCCYP01,Rtr_Cisco,False
0x117b4fa,marrio-pararmi2sg-3213393,Rtr_Cisco,False
0x117b4f9,marrio-parcfmi2sg-1027851.pipngw.mci.com,Rtr_Cisco,False
0x117b4f8,marrio-parspmi2sg-1109645,Rtr_Cisco,False
0x12db4dd,EWREWP01.marriott.com,Rtr_Cisco,False
0x117b4e7,marrio-hamrnmi2sg-1041599.pipngw.mci.com,Rtr_Cisco,False
0x117b4e6,marrio-bermtmi2sg-1850723,Rtr_Cisco,False
0x117b4e5,marrio-zrhbrmi1-1838761,Rtr_Cisco,False
0x117b4e4,marrio-viesemi2sg-1023447.pipngw.mci.com,Rtr_Cisco,False
0x117b4e3,marrio-viesemi1-3350221.marriott.com,Rtr_Cisco,False
0x117b4e1,marrio-parmcmi2sg-1025381.pipngw.mci.com,Rtr_Cisco,False
0x117b4e0,HDBMCP01,Rtr_Cisco,False
0x104b4f3,HDQASPRDZ3LB05.marriott.com,F5BigIPDev,False
0x101b4f6,BUSAKP01.marriott.com,GnSNMPDev,False
0x117b4ef,marrio-fradtmi1-3350219.marriott.com,Rtr_Cisco,True
0x117b4ee,lejdtp01,Rtr_Cisco,False
0x13374ca,SJCRUP01.marriott.com,GnSNMPDev,False
0x130f4ca,RWITSP01.marriott.com,Rtr_Cisco,False
0x117b4ec,marrio-lisptmi2sg-3213363.pipngw.mci.com,Rtr_Cisco,True
0x11d34e1,ORFOFP01.marriott.com,GnSNMPDev,False
0x117b4eb,marrio-zrhdtmi2sg-3213365.pipngw.mci.com,Rtr_Cisco,True
0x12034dd,ZISSIP01,Rtr_Cisco,False
0x11d34e0,ORFOCP01.marriott.com,GnSNMPDev,False
0x11d34e3,ORFVAP01.marriott.com,GnSNMPDev,False
0x12174df,SDFSHP01.marriott.com,Rtr_Cisco,False
0x11d34e2,ORFVBP01.marriott.com,GnSNMPDev,False
0x133b732,HDQNCNPCN2SDW03,GnSNMPDev,False
0x11f371e,LAXSHP01.marriott.com,GnSNMPDev,False
0x122b727,MCOYCP01.marriott.com,GnSNMPDev,False
0x11cb719,LASTWP01.marriott.com,GnSNMPDev,False
0x1333735,ALCALP01.marriott.com,GnSNMPDev,False
0x101b707,TSERZP01.marriott.com,GnSNMPDev,False
0x1217727,DENSWP01,Rtr_Cisco,False
0x11cb714,LASCYP01.marriott.com,GnSNMPDev,False
0x1313739,YVRDBP01.marriott.com,Rtr_Cisco,False
0x11db715,LJUFPP01,Rtr_Cisco,False
0x132773b,SATTUP01.marriott.com,GnSNMPDev,False
0x11cb715,LASVRP01.marriott.com,GnSNMPDev,False
0x11cb716,LASFSP01.marriott.com,GnSNMPDev,False
0x11cb717,LASCHP01.marriott.com,GnSNMPDev,False
0x11cb710,LASSTP01.marriott.com,Rtr_Cisco,False
0x11cb711,LASFIP01.marriott.com,Rtr_Cisco,True
0x121772f,YYJFPP01,Rtr_Cisco,False
0x11cb712,LANCYP01.marriott.com,GnSNMPDev,False
0x1203730,SNATFP01.marriott.com,GnSNMPDev,False
0x120f730,MEMCDP01.marriott.com,GnSNMPDev,False
0x11cb70c,LASJWP01.marriott.com,Rtr_Cisco,False
0x1207731,ONTCRP01.marriott.com,Rtr_Cisco,False
0x11cb70d,LASPRP01.marriott.com,Rtr_Cisco,False
0x1217730,LANFWP01.marriott.com,GnSNMPDev,False
0x1317723,CLTAEP01.marriott.com,Rtr_Cisco,False
0x11cb70e,LASHHP01.marriott.com,Rtr_Cisco,False
0x11cb70f,LASNVP01.marriott.com,Rtr_Cisco,False
0x12c3738,SHAFQP01.marriott.com,GnSNMPDev,False
0x11cb708,LASELP01,Rtr_Cisco,False
0x11cb709,LASRIP01.marriott.com,Rtr_Cisco,False
0x11cb70a,LASVWP01,Rtr_Cisco,False
0x11cb70b,LASCOP01.marriott.com,Rtr_Cisco,False
0x131b728,SLCSOP01.marriott.com,Rtr_Cisco,True
0x104b718,MCNCCF05,CheckpointFirewall,False
0x120b73c,DOVRIP01.marriott.com,Rtr_Cisco,False
0x104771a,ca-ntwk-flw-anlys-marr-1,GnSNMPDev,False
0x12cf733,IAGIFP01.marriott.com,Rtr_Cisco,False
0x11e373e,OTSFSP01.marriott.com,GnSNMPDev,False
0x11e373f,YHMBUP01.marriott.com,GnSNMPDev,False
0x11e373c,MKEBDP01.marriott.com,GnSNMPDev,False
0x12c370f,SHAFKP01.marriott.com,GnSNMPDev,False
0x11e373d,GNVSCP01.marriott.com,GnSNMPDev,False
0x122f701,MCO18P01.marriott.com,Rtr_Cisco,False
0x130b714,HDQNCNMFCS01.marriott.com,SwCiscoIOS,False
0x11e373a,BOSXRP01.marriott.com,GnSNMPDev,False
0x11e373b,BTVDTP01.marriott.com,GnSNMPDev,False
0x11e3738,BOSBUP01.marriott.com,Rtr_Cisco,False
0x11e3739,DENTBP01.marriott.com,Rtr_Cisco,False
0x11af733,HDQNCMCNNB101.marriott.com,F5BigIPDev,False
0x120b70b,EWRDOP01.marriott.com,GnSNMPDev,False
0x101b72f,SHAFNP01.marriott.com,GnSNMPDev,False
0x101b731,MYYMUP01.marriott.com,Rtr_Cisco,False
0x11ff728,EWRCPP01.marriott.com,GnSNMPDev,False
0x11af722,hdqncmcnnb105.marriott.com,F5BigIPDev,False
0x130f708,FLLFDP01,Rtr_Cisco,False
0x104773d,ca-data-collector-marr-1,Host_Device,False
0x11d7727,EGPTSP01.marriott.com,Rtr_Cisco,False
0x133370d,OVDFOP01.marriott.com,GnSNMPDev,False
0x11a375a,HDQBE4DS01.marriott.com,SwCiscoIOS,False
0x11a375b,HDQBE5GS01.marriott.com,SwCiscoIOS,False
0x1207761,NYCQCP01.marriott.com,Rtr_Cisco,False
0x11a3758,HDQBE3CS01.marriott.com,SwCiscoIOS,False
0x11a3759,HDQBE3DS01.marriott.com,SwCiscoIOS,False
0x122b761,MCOUCP01.marriott.com,GnSNMPDev,False
0x11a375e,HDQBE4AS01.marriott.com,SwCiscoIOS,False
0x1217765,LANSHP01.marriott.com,Rtr_Cisco,False
0x11a375f,HDQBE1BS01.marriott.com,SwCiscoIOS,False
0x11ef758,DSMWDP01.marriott.com,Rtr_Cisco,False
0x11a375c,HDQBE1ES01.marriott.com,SwCiscoIOS,False
0x11ff759,YNGFIP01.marriott.com,GnSNMPDev,False
0x120f767,MEMMMP01.marriott.com,Rtr_Cisco,False
0x11a375d,HDQBE1FS01.marriott.com,SwCiscoIOS,False
0x122f765,BOM55P01.marriott.com,Rtr_Cisco,False
0x11f3756,BWGTSP01.marriott.com,GnSNMPDev,False
0x11a3756,HDQBE5FS01.marriott.com,SwCiscoIOS,False
0x11db751,EWRMVP01.marriott.com,GnSNMPDev,False
0x11a3757,HDQBE1DS01.marriott.com,SwCiscoIOS,False
0x11a3754,HDQBE1HS01.marriott.com,SwCiscoIOS,False
0x11a3755,HDQBE3BS01.marriott.com,SwCiscoIOS,False
0x12cf779,BNATWP01.marriott.com,Rtr_Cisco,False
0x1317767,FUOSZP01.marriott.com,GnSNMPDev,True
0x131b76a,TPATCP01.marriott.com,Rtr_Cisco,False
0x133b756,HDQNCSPCN2SDW04,GnSNMPDev,False
0x133375b,ALCEAP01.marriott.com,GnSNMPDev,False
0x11d7773,EMVFIP01.marriott.com,GnSNMPDev,False
0x12c375e,SHAPSP01.marriott.com,GnSNMPDev,False
0x1337744,KGLFPP01.marriott.com,GnSNMPDev,False
0x11a3762,HDQBE3ES01.marriott.com,SwCiscoIOS,False
0x130f749,ATLNGP01.marriott.com,Rtr_Cisco,False
0x11a3763,HDQBELLHS01.marriott.com,SwCiscoIOS,False
0x121375b,BOMFPP01,Rtr_Cisco,False
0x11a3760,HDQBE3FS01.marriott.com,SwCiscoIOS,False
0x11a3761,HDQBE1CS01.marriott.com,SwCiscoIOS,False
0x120775c,ONTCOP01.marriott.com,Rtr_Cisco,False
0x121375d,BOMXRP01,Rtr_Cisco,False
0x121375c,BOMWIP01,GnSNMPDev,False
0x11a3764,HDQBE3GS01.marriott.com,SwCiscoIOS,False
0x129f757,HDQIMNNAC9K1,GnSNMPDev,False
0x121375e,BOMJWP01.marriott.com,Rtr_Cisco,False
0x122b7a2,MCOSSP01.marriott.com,Rtr_Cisco,False
0x11d3795,PHXMPP01.marriott.com,GnSNMPDev,False
0x11d3794,PHXSLP01.marriott.com,GnSNMPDev,False
0x129f7a3,HDQIMNNACOBDS01.marriott.com,GnSNMPDev,False
0x122f7a9,JED65P01.marriott.com,GnSNMPDev,False
0x11d3796,PHXOXP01.marriott.com,GnSNMPDev,False
0x11d3791,PHXTMP01.marriott.com,Rtr_Cisco,False
0x11d3790,PHXPSP01.marriott.com,Rtr_Cisco,False
0x11ff792,YNGRIP01.marriott.com,Rtr_Cisco,False
0x11d3793,PHXACP01.marriott.com,GnSNMPDev,False
0x11d378d,PHXTTP01.marriott.com,Rtr_Cisco,False
0x11d378c,PHXTDP01.marriott.com,Rtr_Cisco,False
0x120f7b1,SFOYAP01.marriott.com,GnSNMPDev,True
0x11d378f,PHXALP01,Rtr_Cisco,False
0x12177b3,ILETSP01.marriott.com,Rtr_Cisco,False
0x11d378e,PHXTAP01,Rtr_Cisco,False
0x13077a9,DALREP01.marriott.com,Rtr_Cisco,False
0x11db784,YYZMRP01.marriott.com,GnSNMPDev,False
0x131b7ac,YKAFIP01.marriott.com,Rtr_Cisco,False
0x1213781,MGWSHP01.marriott.com,Rtr_Cisco,False
0x1203781,HPNYKP01.marriott.com,Rtr_Cisco,False
0x120b781,DOVFIP01.marriott.com,GnSNMPDev,False
0x1317792,RICFCP01.marriott.com,Rtr_Cisco,False
0x1213787,MGWCYP01.marriott.com,GnSNMPDev,False
0x11db7ba,SALCYP01.marriott.com,Rtr_Cisco,False
0x1213788,MGWMGP01.marriott.com,GnSNMPDev,False
0x130f79a,LNKLCP01.marriott.com,Rtr_Cisco,False
0x11f77ae,YXEDSP01.marriott.com,GnSNMPDev,False
0x1333782,OVDGIP01.marriott.com,GnSNMPDev,False
0x11f77ac,YXETSP01.marriott.com,GnSNMPDev,True
0x12c379f,INDRNP01.marriott.com,Rtr_Cisco,True
0x11f77ab,YXECYP01.marriott.com,Rtr_Cisco,False
0x11f77aa,YXEFPP01,Rtr_Cisco,False
0x122f795,DOH65P01.marriott.com,GnSNMPDev,False
0x11f37a6,ATWRIP01.marriott.com,Rtr_Cisco,False
0x130b78d,HDQNCMARSLB102.marriott.com,F5BigIPDev,False
0x120379e,HPNYCP01.marriott.com,GnSNMPDev,False
0x131378e,PHXFTP01.marriott.com,Rtr_Cisco,False
0x11ff7dd,IAGMCP01.marriott.com,Rtr_Cisco,True
0x12177e2,ILECYP01.marriott.com,GnSNMPDev,False
0x11d77da,SANCIP01.marriott.com,Rtr_Cisco,False
0x101b7c9,PNQMSP01.marriott.com,GnSNMPDev,False
0x131b7f8,YYCKKP01.marriott.com,Rtr_Cisco,False
0x12c37e7,INDSNP01.marriott.com,Rtr_Cisco,False
0x101b7cd,HDQIMNSC7K01-BBONE-01,CiscoNXOS,False
0x101b7cc,HDQIMNSC7K01-ADM-01,CiscoNXOS,False
0x101b7ce,HDQIMSSC7K02-ADM-02,CiscoNXOS,False
0x122b7ed,MCOSAP01.marriott.com,GnSNMPDev,False
0x101b7d1,DELRCPNT02.marriott.com,Rtr_Cisco,False
0x12037f0,ONTRTP01.marriott.com,GnSNMPDev,True
0x12037f1,ONTSTP01.marriott.com,Rtr_Cisco,False
0x101b7d5,SIN13VZB02.marriott.com,Rtr_Cisco,False
0x13177e4,SLCRCNEXS01,CiscoNXOS,False
0x129f7fc,HDQIMSNAC9K2,GnSNMPDev,False
0x13137d3,CURPBP01.marriott.com,Rtr_Cisco,False
0x11df7f5,DENFWP01.marriott.com,GnSNMPDev,False
0x11df7f4,LNSCYP01.marriott.com,GnSNMPDev,False
0x130f7dc,CAETNP01.marriott.com,Rtr_Cisco,False
0x11df7f0,WJFSHP01.marriott.com,Rtr_Cisco,False
0x12ff7c2,DXBCTP01.marriott.com,Rtr_Cisco,False
0x11df7f3,LNSFIP01.marriott.com,GnSNMPDev,False
0x11f37f1,CHIAHP01.marriott.com,GnSNMPDev,False
0x11df7f2,LNSFLP01.marriott.com,GnSNMPDev,False
0x11df7ed,CHILKP01.marriott.com,Rtr_Cisco,False
0x11df7ef,WJFTSP01.marriott.com,Rtr_Cisco,False
0x11df7ee,LNSMCP01.marriott.com,Rtr_Cisco,False
0x11eb7e8,cgogsp01.marriott.com,Rtr_Cisco,False
0x11eb7e9,CGOAPP01.marriott.com,GnSNMPDev,False
0x11eb7e6,CGOALP01,Rtr_Cisco,False
0x13337cb,hdqnccppmvrrp.marriott.com,Pingable,False
0x13337ca,hdqnccppm02.marriott.com,Pingable,False
0x11eb7e7,cgoslp01.marriott.com,Rtr_Cisco,False
0x13337c9,hdqnccppm01.marriott.com,Pingable,False
0x11eb7e4,CGOJWP01.marriott.com,Rtr_Cisco,True
0x11eb7e5,CGOMDP01,Rtr_Cisco,False
0x11ef61e,VKSCYP01.marriott.com,GnSNMPDev,False
0x1217624,LITRIP01.marriott.com,Rtr_Cisco,False
0x101b60b,SLCRCDMZS01.marriott.com,SwCiscoIOS,False
0x101b60a,RUHCYP01.marriott.com,GnSNMPDev,False
0x101b60d,SHATRP01.marriott.com,GnSNMPDev,False
0x130b63d,HDQNCNHMCS01.marriott.com,SwCiscoIOS,False
0x101b60c,SELAKP01.marriott.com,GnSNMPDev,False
0x11f3611,RQXFIP01.marriott.com,GnSNMPDev,False
0x120f63b,LAXDMP01,Rtr_Cisco,False
0x122f63e,NGOFPP01.marriott.com,GnSNMPDev,False
0x11ff602,DTWOSP01,Rtr_Cisco,False
0x120363f,BGMVSP01.marriott.com,GnSNMPDev,False
0x1333611,PNATUP01.marriott.com,GnSNMPDev,False
0x1207603,EWRNRP01.marriott.com,Rtr_Cisco,False
0x1313617,MSPCEP01.marriott.com,Rtr_Cisco,False
0x101b629,AUHMCP01.marriott.com,GnSNMPDev,False
0x101b62a,TYO43P01.marriott.com,GnSNMPDev,False
0x11d7632,COKMDP01,Rtr_Cisco,False
0x131b603,BOSWIP01,Rtr_Cisco,False
0x11db625,TTNRTP01.marriott.com,GnSNMPDev,False
0x11f365f,HOUBTP01.marriott.com,Rtr_Cisco,False
0x1333674,VLCAPP01.marriott.com,GnSNMPDev,False
0x11d765a,CRWCYP01.marriott.com,GnSNMPDev,False
0x11db656,COUJCP01.marriott.com,GnSNMPDev,False
0x120f674,LAXMOP01.marriott.com,GnSNMPDev,False
0x121b677,YULRMP01.marriott.com,Rtr_Cisco,False
0x11fb648,SFOMTP01.marriott.com,GnSNMPDev,False
0x120f678,LAXLMP01.marriott.com,Rtr_Cisco,False
0x11fb647,SFOFCP01.marriott.com,GnSNMPDev,False
0x11e767e,FSDCYP01.marriott.com,GnSNMPDev,False
0x1203640,BGMNYP01.marriott.com,Rtr_Cisco,False
0x11e767f,SHRFIP01.marriott.com,GnSNMPDev,False
0x11e767d,FSDNWP01.marriott.com,GnSNMPDev,False
0x11f767c,HOUSWP01.marriott.com,GnSNMPDev,False
0x11f767b,MNZCYP01.marriott.com,GnSNMPDev,False
0x1333656,VLLPAP01.marriott.com,GnSNMPDev,False
0x11f767a,MNZFSP01.marriott.com,GnSNMPDev,False
0x11f7679,HOUSGP01.marriott.com,Rtr_Cisco,False
0x11f7678,MNZTSP01.marriott.com,Rtr_Cisco,False
0x11ef677,PITWMP01.marriott.com,Rtr_Cisco,False
0x131365a,CUUCYP01.marriott.com,Rtr_Cisco,False
0x120b64d,DXRSHP01.marriott.com,Rtr_Cisco,False
0x1333643,VLCVAP01.marriott.com,GnSNMPDev,False
0x130f643,DOHJBP01.marriott.com,Rtr_Cisco,False
0x1017675,SCNSWR302.marriott.com,GnSNMPDev,False
0x1017674,SCNSWR06.marriott.com,Rtr_Cisco,False
0x1017677,SCNNCS101,GnSNMPDev,False
0x1017676,SCNNWR05.marriott.com,Rtr_Cisco,False
0x131b649,BOSOXP01.marriott.com,Rtr_Cisco,False
0x11eb666,TPEWHP01,Rtr_Cisco,False
0x1017679,SCNNCS201,GnSNMPDev,False
0x11eb667,TPEBEP01,Rtr_Cisco,False
0x1017678,SCNNCS301,GnSNMPDev,False
0x11eb664,TPESTP01,Rtr_Cisco,False
0x101767b,SCNSCS302,GnSNMPDev,False
0x11eb665,TPEDMP01,Rtr_Cisco,False
0x101767a,SCNSCS202,GnSNMPDev,False
0x101b67d,HGHQIP01.marriott.com,GnSNMPDev,False
0x11eb663,TPEALP01,Rtr_Cisco,False
0x12036aa,AVPCYP01.marriott.com,GnSNMPDev,False
0x12376af,SHVTSP01.marriott.com,Rtr_Cisco,False
0x13336bf,LENACP01.marriott.com,GnSNMPDev,False
0x11db68d,JHMRZP01.marriott.com,Rtr_Cisco,False
0x12376b3,TYSDTP01.marriott.com,GnSNMPDev,False
0x11f368e,HOUTBP01.marriott.com,GnSNMPDev,False
0x12376b0,WGOSHP01.marriott.com,GnSNMPDev,False
0x13136a4,CDWTSP01.marriott.com,Rtr_Cisco,False
0x12076ba,RICRHP01.marriott.com,Rtr_Cisco,False
